STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,TRANSFORMATION,Transformation,ADJUSTMENT,Ajustement,SEX,Sexe,AGE,Âge,ACTIVITY,Activité économique,FREQ,Fréquence d'observation,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,BASE_PER,Période de base,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,USA,États-Unis,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2013,,6361.083,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,USA,États-Unis,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2023,,3317.833,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,USA,États-Unis,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2022,,3259.083,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,HUN,Hongrie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2020,,21.6,,,,B,Time series break,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,HUN,Hongrie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2019,,16.025,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,HUN,Hongrie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2018,,18.325,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,HUN,Hongrie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2017,,25.35,,,,B,Time series break,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,HUN,Hongrie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2016,,31,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,HUN,Hongrie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2015,,38.15,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,HUN,Hongrie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2014,,39.7,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,HUN,Hongrie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2013,,46.925,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,HUN,Hongrie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2023,,25.875,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,HUN,Hongrie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2022,,23.475,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,POL,Pologne,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2020,,124.25,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,POL,Pologne,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2019,,124.25,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,POL,Pologne,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2018,,151.25,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,POL,Pologne,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2017,,196.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,POL,Pologne,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2016,,244,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,POL,Pologne,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2015,,285.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,POL,Pologne,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2014,,347.5,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,POL,Pologne,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2013,,407.25,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,POL,Pologne,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2023,,129.125,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,POL,Pologne,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2022,,119.725,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,DNK,Danemark,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2020,,23.225,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,DNK,Danemark,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2019,,18.125,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,DNK,Danemark,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2018,,18.575,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,DNK,Danemark,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2017,,18.525,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,DNK,Danemark,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2016,,19.7,,,,B,Time series break,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,DNK,Danemark,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2015,,20.025,,,,B,Time series break,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,DNK,Danemark,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2014,,23.1,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,DNK,Danemark,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2013,,23.875,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,DNK,Danemark,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2023,,18.35,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,DNK,Danemark,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2022,,17.05,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,CHL,Chili,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2020,,661.013,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,CHL,Chili,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2019,,466.5208,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,CHL,Chili,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2018,,462.1053,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,CHL,Chili,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2017,,409.4537,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,CHL,Chili,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2016,,388.5415,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,CHL,Chili,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2015,,355.0128,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,CHL,Chili,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2014,,340.0855,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,CHL,Chili,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2013,,310.919,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,CHL,Chili,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2023,,574.3018,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,CHL,Chili,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2022,,521.8768,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2020,,1030.505,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2019,,857.6901,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2018,,828.2133,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2017,,786.1718,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2016,,792.326,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2015,,771.8126,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2014,,812.7285,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2013,,834.649,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2023,,733.0947,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2022,,799.3545,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,TUR,Türkiye,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2020,,193.375,,,,B,Time series break,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,TUR,Türkiye,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2019,,227.575,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,TUR,Türkiye,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2018,,190.375,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,TUR,Türkiye,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2017,,171.625,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,TUR,Türkiye,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2016,,151.725,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,TUR,Türkiye,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2015,,150.575,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,TUR,Türkiye,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2014,,127.9,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,TUR,Türkiye,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2013,,94.375,,,,B,Time series break,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,TUR,Türkiye,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2023,,182.5,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,TUR,Türkiye,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2022,,200.5,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2020,,665.0667,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2019,,642.9916,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2018,,674.5084,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2017,,649.5,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2016,,630.5667,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2015,,608.2333,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2014,,615.9583,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2013,,544.425,,,,A,Normal value,3,Thousands,0,Zero
